"Australia","1994","500720","Woven fabric >85% silk (except noil silk)","Re-Export","89541","1321","Weight in kilograms","1321"
"Australia","1993","500390","Silk waste, carded or combed","Export","21763","375","Weight in kilograms","375"
"Australia","1993","500500","Yarn spun from silk waste, not retail","Export","9021","31","Weight in kilograms","31"
"Australia","1993","500720","Woven fabric >85% silk (except noil silk)","Export","452301","4393","Weight in kilograms","4393"
"Australia","1992","500310","Silk waste, not carded or combed","Import","1311","58","Weight in kilograms","58"
"Australia","1992","500500","Yarn spun from silk waste, not retail","Import","4452","73","Weight in kilograms","73"
"Australia","1992","500710","Woven fabric of noil silk","Re-Export","18132","1017","Weight in kilograms","1017"
"Australia","1992","500790","Woven fabric of silk, nes","Re-Export","315188","2787","Weight in kilograms","2787"
"Australia","1991","500600","Silk yarn retail, silk worm gut","Export","41032","358","Weight in kilograms","358"
"Australia","1991","500720","Woven fabric >85% silk (except noil silk)","Re-Export","101341","2887","Weight in kilograms","2887"
"Australia","1990","500200","Raw silk (not thrown)","Re-Export","2636","31","Weight in kilograms","31"
"Australia","1990","500500","Yarn spun from silk waste, not retail","Import","61","3","Weight in kilograms","3"
"Australia","1990","500710","Woven fabric of noil silk","Export","35396","839","Weight in kilograms","839"
"Australia","1990","500790","Woven fabric of silk, nes","Export","85983","3786","Weight in kilograms","3786"
"Australia","1989","500400","Silk yarn (except from waste) not retail","Import","51535","1228","Weight in kilograms","1228"
"Australia","1989","500710","Woven fabric of noil silk","Export","98232","2916","Weight in kilograms","2916"
"Australia","1989","500790","Woven fabric of silk, nes","Export","60747","4415","Weight in kilograms","4415"
"Australia","1988","500390","Silk waste, carded or combed","Import","1378","658","Weight in kilograms","658"
"Australia","1988","500710","Woven fabric of noil silk","Export","7759","74","Weight in kilograms","74"
"Australia","1988","500790","Woven fabric of silk, nes","Export","80251","4250","Weight in kilograms","4250"
"Austria","2013","500390","Silk waste, carded or combed","Import","703434","23101","Weight in kilograms","23101"
"Austria","2013","500600","Silk yarn retail, silk worm gut","Export","8484","100","Weight in kilograms","100"
"Austria","2013","500790","Woven fabric of silk, nes","Export","1911116","10870","Weight in kilograms","10870"
"Austria","2012","500400","Silk yarn (except from waste) not retail","Export","2415708","49521","Weight in kilograms","49521"
"Austria","2012","500710","Woven fabric of noil silk","Export","607994","3653","Weight in kilograms","3653"
"Austria","2011","500200","Raw silk (not thrown)","Import","146215","3811","Weight in kilograms","3811"
"Austria","2011","500500","Yarn spun from silk waste, not retail","Export","457062","7201","Weight in kilograms","7201"
"Austria","2011","500720","Woven fabric >85% silk (except noil silk)","Export","8479057","33393","Weight in kilograms","33393"
"Austria","2010","500200","Raw silk (not thrown)","Export","23804","1100","Weight in kilograms","1100"
"Austria","2010","500600","Silk yarn retail, silk worm gut","Export","3904","","No Quantity",""
"Austria","2010","500790","Woven fabric of silk, nes","Import","2341189","18169","Weight in kilograms","18169"
"Austria","2009","500390","Silk waste, carded or combed","Import","586363","27500","Weight in kilograms","27500"
"Austria","2009","500600","Silk yarn retail, silk worm gut","Export","9197","154","Weight in kilograms","154"
"Austria","2009","500790","Woven fabric of silk, nes","Export","2431771","15741","Weight in kilograms","15741"
"Austria","2008","500400","Silk yarn (except from waste) not retail","Export","3079646","63148","Weight in kilograms","63148"
"Austria","2008","500710","Woven fabric of noil silk","Export","790240","3963","Weight in kilograms","3963"
"Austria","2007","500100","Silk-worm cocoons suitable for reeling","Export","1262","100","Weight in kilograms","100"
"Austria","2007","500400","Silk yarn (except from waste) not retail","Export","4032524","86619","Weight in kilograms","86619"
"Austria","2007","500710","Woven fabric of noil silk","Export","533913","2804","Weight in kilograms","2804"
"Austria","2006","500200","Raw silk (not thrown)","Export","176","8","Weight in kilograms","8"
"Austria","2006","500400","Silk yarn (except from waste) not retail","Import","3571751","122079","Weight in kilograms","122079"
"Austria","2006","500710","Woven fabric of noil silk","Import","160703","1461","Weight in kilograms","1461"
"Austria","2005","500200","Raw silk (not thrown)","Import","2046","107","Weight in kilograms","107"
"Austria","2005","500400","Silk yarn (except from waste) not retail","Import","4014846","138303","Weight in kilograms","138303"
"Austria","2005","500710","Woven fabric of noil silk","Import","128111","1893","Weight in kilograms","1893"
"Austria","2004","500100","Silk-worm cocoons suitable for reeling","Import","50151","24000","Weight in kilograms","24000"
"Austria","2004","500390","Silk waste, carded or combed","Export","208","17","Weight in kilograms","17"
"Austria","2004","500600","Silk yarn retail, silk worm gut","Export","21418","547","Weight in kilograms","547"
"Austria","2004","500790","Woven fabric of silk, nes","Export","1788417","20536","Weight in kilograms","20536"
"Austria","2003","500310","Silk waste, not carded or combed","Export","8511","9600","Weight in kilograms","9600"
"Austria","2003","500600","Silk yarn retail, silk worm gut","Import","286737","37092","Weight in kilograms","37092"
"Austria","2003","500790","Woven fabric of silk, nes","Import","1372429","13085","Weight in kilograms","13085"
"Austria","2002","500310","Silk waste, not carded or combed","Export","11650","1900","Weight in kilograms","1900"
"Austria","2002","500500","Yarn spun from silk waste, not retail","Export","6478","854","Weight in kilograms","854"
"Austria","2002","500720","Woven fabric >85% silk (except noil silk)","Export","2425042","19813","Weight in kilograms","19813"
"Austria","2001","500310","Silk waste, not carded or combed","Import","62271","16000","Weight in kilograms","16000"
"Austria","2001","500500","Yarn spun from silk waste, not retail","Export","55960","3400","Weight in kilograms","3400"
"Austria","2001","500720","Woven fabric >85% silk (except noil silk)","Export","2685000","24922","Weight in kilograms","24922"
"Austria","2000","500310","Silk waste, not carded or combed","Export","8699","1100","Weight in kilograms","1100"
"Austria","2000","500500","Yarn spun from silk waste, not retail","Export","5487","212","Weight in kilograms","212"
"Austria","2000","500720","Woven fabric >85% silk (except noil silk)","Export","2544781","21717","Weight in kilograms","21717"
"Austria","1999","500310","Silk waste, not carded or combed","Export","9668","1097","Weight in kilograms","1097"
"Austria","1999","500500","Yarn spun from silk waste, not retail","Export","13150","97","Weight in kilograms","97"
"Austria","1999","500720","Woven fabric >85% silk (except noil silk)","Export","4217530","24272","Weight in kilograms","24272"
"Austria","1998","500310","Silk waste, not carded or combed","Import","82919","21061","Weight in kilograms","21061"
"Austria","1998","500500","Yarn spun from silk waste, not retail","Export","40410","531","Weight in kilograms","531"
"Austria","1998","500720","Woven fabric >85% silk (except noil silk)","Export","4256636","23025","Weight in kilograms","23025"
"Austria","1997","500310","Silk waste, not carded or combed","Import","93166","19312","Weight in kilograms","19312"
"Austria","1997","500500","Yarn spun from silk waste, not retail","Export","6310","0","No Quantity","0"
"Austria","1997","500720","Woven fabric >85% silk (except noil silk)","Import","4924379","67127","Weight in kilograms","67127"
"Austria","1996","500200","Raw silk (not thrown)","Export","374269","14511","Weight in kilograms","14511"
"Austria","1996","500400","Silk yarn (except from waste) not retail","Export","31926","1812","Weight in kilograms","1812"
"Austria","1996","500710","Woven fabric of noil silk","Import","371736","5883","Weight in kilograms","5883"
"Austria","1995","500200","Raw silk (not thrown)","Import","3486459","117893","Weight in kilograms","117893"
"Austria","1995","500400","Silk yarn (except from waste) not retail","Import","1780825","36678","Weight in kilograms","36678"
"Austria","1995","500710","Woven fabric of noil silk","Export","57635","0","No Quantity","0"
"Austria","1994","500200","Raw silk (not thrown)","Import","44538","2662","Weight in kilograms","2662"
"Austria","1994","500400","Silk yarn (except from waste) not retail","Import","1777549","35517","Weight in kilograms","35517"
"Austria","1994","500710","Woven fabric of noil silk","Import","494975","7343","Weight in kilograms","7343"
"Azerbaijan","2014","500200","Raw silk (not thrown)","Import","1148131","23490","Weight in kilograms","23490"
"Azerbaijan","2013","500200","Raw silk (not thrown)","Import","1240332","37504","Weight in kilograms","37504"
"Azerbaijan","2013","500790","Woven fabric of silk, nes","Import","3815","40","Weight in kilograms","40"
"Azerbaijan","2011","500390","Silk waste, carded or combed","Import","732","15","Weight in kilograms","15"
"Azerbaijan","2011","500790","Woven fabric of silk, nes","Export","1479490","16216","Weight in kilograms","16216"
"Azerbaijan","2010","500790","Woven fabric of silk, nes","Export","1309085","14233","Weight in kilograms","14233"
"Azerbaijan","2008","500390","Silk waste, carded or combed","Export","65289","33583","Weight in kilograms","33583"
"Azerbaijan","2007","500200","Raw silk (not thrown)","Import","21660","1526","Weight in kilograms","1526"
"Azerbaijan","2006","500400","Silk yarn (except from waste) not retail","Export","935760","41256","Weight in kilograms","41256"
"Azerbaijan","2005","500400","Silk yarn (except from waste) not retail","Export","287035","16751","Weight in kilograms","16751"
"Azerbaijan","2004","500310","Silk waste, not carded or combed","Import","1087","100","Weight in kilograms","100"
